date,open,high,low,close,volume,ticker
2024-05-24 00:00:00+05:30,203.2,206.95,201.15,205.3,143308,SMSPHARMA
2024-05-27 00:00:00+05:30,205.3,209.7,205.3,206.9,144432,SMSPHARMA
2024-05-28 00:00:00+05:30,208.8,219.4,207.35,209.85,540401,SMSPHARMA
2024-05-29 00:00:00+05:30,211.8,221.9,208.0,211.7,1419124,SMSPHARMA
2024-05-30 00:00:00+05:30,214.85,215.9,195.3,198.85,685533,SMSPHARMA
2024-05-31 00:00:00+05:30,202.8,205.0,196.65,198.1,200557,SMSPHARMA
2024-06-03 00:00:00+05:30,205.0,205.1,189.0,193.85,358112,SMSPHARMA
2024-06-04 00:00:00+05:30,193.85,193.85,175.25,183.0,268248,SMSPHARMA
2024-06-05 00:00:00+05:30,187.25,193.25,178.0,189.65,165205,SMSPHARMA
2024-06-06 00:00:00+05:30,192.05,199.5,188.3,196.95,143914,SMSPHARMA
2024-06-07 00:00:00+05:30,201.0,203.75,199.05,200.3,167687,SMSPHARMA
2024-06-10 00:00:00+05:30,202.7,207.99,201.41,202.99,206841,SMSPHARMA
2024-06-11 00:00:00+05:30,204.98,207.54,203.37,205.91,117701,SMSPHARMA
2024-06-12 00:00:00+05:30,207.75,213.52,206.08,208.91,223796,SMSPHARMA
2024-06-13 00:00:00+05:30,210.98,213.65,208.01,209.04,254635,SMSPHARMA
2024-06-14 00:00:00+05:30,211.4,211.5,206.25,208.06,172961,SMSPHARMA
2024-06-18 00:00:00+05:30,209.99,210.98,206.5,208.62,168708,SMSPHARMA
2024-06-19 00:00:00+05:30,209.0,220.67,206.56,215.21,798002,SMSPHARMA
2024-06-20 00:00:00+05:30,217.35,245.12,216.46,240.96,2357807,SMSPHARMA
2024-06-21 00:00:00+05:30,243.9,249.4,233.8,236.87,764568,SMSPHARMA
2024-06-24 00:00:00+05:30,226.0,235.62,222.5,232.07,596004,SMSPHARMA
2024-06-25 00:00:00+05:30,234.82,239.7,227.06,229.09,377867,SMSPHARMA
2024-06-26 00:00:00+05:30,230.56,231.34,225.13,226.11,238616,SMSPHARMA
2024-06-27 00:00:00+05:30,225.1,229.0,218.61,221.93,226002,SMSPHARMA
2024-06-28 00:00:00+05:30,222.85,228.99,221.52,223.38,203966,SMSPHARMA
2024-07-01 00:00:00+05:30,225.98,251.35,224.61,246.38,1440091,SMSPHARMA
2024-07-02 00:00:00+05:30,249.4,251.9,241.0,245.07,364739,SMSPHARMA
2024-07-03 00:00:00+05:30,244.05,255.78,244.0,245.84,459378,SMSPHARMA
2024-07-04 00:00:00+05:30,248.5,248.84,242.28,244.55,303440,SMSPHARMA
2024-07-05 00:00:00+05:30,245.65,263.73,243.3,260.03,897032,SMSPHARMA
2024-07-08 00:00:00+05:30,262.0,262.3,251.9,252.63,337672,SMSPHARMA
2024-07-09 00:00:00+05:30,253.7,259.0,245.0,254.37,174000,SMSPHARMA
2024-07-10 00:00:00+05:30,257.59,257.59,242.25,246.62,604967,SMSPHARMA
2024-07-11 00:00:00+05:30,245.9,255.99,245.9,251.08,608653,SMSPHARMA
2024-07-12 00:00:00+05:30,251.9,253.95,246.0,246.96,135258,SMSPHARMA
